date,symbol,open,high,low,close,volume
2024-01-31,RSETH-USD,2314.803955078125,2348.567626953125,2274.938232421875,2286.626953125,1399686
2024-02-01,RSETH-USD,2286.626953125,2306.8544921875,2260.874267578125,2291.3203125,1081042
2024-02-02,RSETH-USD,2291.3203125,2318.059326171875,2286.110595703125,2311.811767578125,2241643
2024-02-03,RSETH-USD,2311.811767578125,2327.90576171875,2303.82666015625,2303.84326171875,792702
2024-02-04,RSETH-USD,2302.111572265625,2310.69189453125,2280.9150390625,2289.945068359375,1250510
2024-02-05,RSETH-USD,2289.945068359375,2339.0185546875,2282.281005859375,2302.21826171875,3212987
2024-02-06,RSETH-USD,2302.21826171875,2396.427001953125,2302.03759765625,2388.111083984375,898238
2024-02-07,RSETH-USD,2388.111083984375,2437.707763671875,2369.26513671875,2437.134765625,762280
2024-02-08,RSETH-USD,2437.134765625,2452.998046875,2420.08544921875,2423.272216796875,2905959
2024-02-09,RSETH-USD,2423.272216796875,2520.16162109375,2417.86865234375,2498.16650390625,2172154
2024-02-10,RSETH-USD,2498.16650390625,2514.625732421875,2489.369384765625,2500.860107421875,903270
2024-02-11,RSETH-USD,2500.860107421875,2529.84912109375,2500.5791015625,2512.781005859375,1562958
2024-02-12,RSETH-USD,2512.781005859375,2661.2626953125,2488.27294921875,2656.7353515625,1063984
2024-02-13,RSETH-USD,2656.7353515625,2681.273193359375,2631.78173828125,2646.00537109375,601403
2024-02-14,RSETH-USD,2646.00537109375,2785.18896484375,2637.02734375,2785.18896484375,3151682
2024-02-15,RSETH-USD,2785.18896484375,2866.503662109375,2783.712158203125,2839.907958984375,10820189
2024-02-16,RSETH-USD,2839.907958984375,2873.342041015625,2780.86474609375,2807.7470703125,6717240
2024-02-17,RSETH-USD,2807.7470703125,2823.25634765625,2762.313720703125,2780.01220703125,5265837
2024-02-18,RSETH-USD,2780.01220703125,2890.39599609375,2780.010009765625,2885.971923828125,383223
2024-02-19,RSETH-USD,2885.971923828125,2982.23583984375,2871.544189453125,2974.498291015625,1406088
2024-02-20,RSETH-USD,2974.498291015625,3010.538818359375,2920.745849609375,3009.239501953125,961856
2024-02-21,RSETH-USD,3009.239501953125,3017.347412109375,2907.608154296875,2944.98193359375,3663143
2024-02-22,RSETH-USD,2944.98193359375,3017.730712890625,2940.098876953125,2993.2158203125,3293086
2024-02-23,RSETH-USD,2993.2158203125,3001.8994140625,2914.998291015625,2941.986572265625,3666001
2024-02-24,RSETH-USD,2941.986572265625,3008.665283203125,2939.731201171875,3007.493408203125,9014301
2024-02-25,RSETH-USD,3007.493408203125,3121.868896484375,3007.340576171875,3121.78271484375,780277
2024-02-26,RSETH-USD,3121.78271484375,3208.155517578125,3067.53076171875,3200.045166015625,2706576
2024-02-27,RSETH-USD,3200.045166015625,3286.816162109375,3187.43896484375,3274.431640625,10566242
2024-02-28,RSETH-USD,3274.431640625,3387.54638671875,3259.6611328125,3341.271240234375,14662814
2024-02-29,RSETH-USD,3341.271240234375,3484.333251953125,3336.981689453125,3348.557861328125,4530721
2024-03-01,RSETH-USD,3348.557861328125,3454.617919921875,3347.656005859375,3442.957763671875,6452269
2024-03-02,RSETH-USD,3442.957763671875,3459.620849609375,3419.063232421875,3426.003173828125,3329861
